Time,windspeed,pressure,radiation,temp
2021-03-20 22:00:00,5.73,102455,0,5.1
2021-03-20 23:00:00,5.67,102376,0,5.12
2021-03-21 00:00:00,6.09,68569,5.39E-11,5.48
2021-03-21 01:00:00,6.11,102309,5.39E-11,5.31
2021-03-21 02:00:00,6.59,102220,5.39E-11,5.35
2021-03-21 03:00:00,7.79,68448,5.39E-11,5.69
2021-03-21 04:00:00,6.55,102212,-2.20E-10,5.23
2021-03-21 05:00:00,6.7,102256,4875,5.08
2021-03-21 06:00:00,8.26,68516,165631,5.35
2021-03-21 07:00:00,9.24,102405,519556,6.63
2021-03-21 08:00:00,9.84,102415,939823,7.65
2021-03-21 09:00:00,9.43,68576,1335004,7.77
2021-03-21 10:00:00,9.6,102445,1631480,10
2021-03-21 11:00:00,9.36,102427,1765570,10.7
2021-03-21 12:00:00,8.91,68607,1721326,9.11
2021-03-21 13:00:00,9.1,102413,1562303,10.3
2021-03-21 14:00:00,9.16,102373,1277373,9.31
2021-03-21 15:00:00,8.98,68558,861700,7.51
2021-03-21 16:00:00,7.93,102384,462078,6.17
2021-03-21 17:00:00,7.05,102431,98551,4.48
2021-03-21 18:00:00,6.92,68605,0,4.8
2021-03-21 19:00:00,5.99,102499,0,2.85
2021-03-21 20:00:00,6.13,102498,0,2.22
2021-03-21 21:00:00,6.5,68644,0,3.38
2021-03-21 22:00:00,5.93,102465,0,1.84
2021-03-21 23:00:00,5.97,102425,0,2.41
2021-03-22 00:00:00,6.13,68621,5.39E-11,3.58
2021-03-22 01:00:00,5.36,102460,5.39E-11,3.88
2021-03-22 02:00:00,5.1,102400,5.39E-11,4.13
2021-03-22 03:00:00,5.67,68561,5.39E-11,3.58
2021-03-22 04:00:00,4.28,102418,-2.20E-10,4.08
2021-03-22 05:00:00,3.97,102474,7341,3.99
2021-03-22 06:00:00,4.99,68622,244963,3.68
2021-03-22 07:00:00,4.26,102585,647608,7.09
2021-03-22 08:00:00,4.38,102594,1048552,9.36
2021-03-22 09:00:00,4.34,68660,1254561,8.28
2021-03-22 10:00:00,4.09,102557,1311968,11.5
2021-03-22 11:00:00,4.41,102541,1411661,11.8
2021-03-22 12:00:00,4.2,68648,1526799,10.1
2021-03-22 13:00:00,4.56,102507,1454484,12.9
2021-03-22 14:00:00,4.67,102471,1236187,11.9
2021-03-22 15:00:00,4.37,68615,865111,8.92
2021-03-22 16:00:00,3.98,102504,452758,8.3
2021-03-22 17:00:00,3.43,102539,100014,6.05
2021-03-22 18:00:00,3.46,68630,0,5.04
2021-03-22 19:00:00,3.02,102601,0,2.65
2021-03-22 20:00:00,3.2,102595,0,1.9
2021-03-22 21:00:00,3.49,68686,0,3.43
2021-03-22 22:00:00,3.87,102563,0,1.24
2021-03-22 23:00:00,4.13,102545,0,1.01
2021-03-23 00:00:00,4.2,68634,5.39E-11,3.13
2021-03-23 01:00:00,4.4,102515,5.39E-11,1.42
2021-03-23 02:00:00,4.72,102483,5.39E-11,1.59
2021-03-23 03:00:00,5.1,68591,5.39E-11,3.09
2021-03-23 04:00:00,4.7,102468,-2.20E-10,2.19
2021-03-23 05:00:00,4.6,102484,13204,2.56
2021-03-23 06:00:00,4.94,68592,216189,3.77
2021-03-23 07:00:00,4.28,102539,462603,6.34
2021-03-23 08:00:00,4.37,102550,692486,8.06
2021-03-23 09:00:00,4.98,68620,958464,8.43
2021-03-23 10:00:00,5,102552,1267947,11.9
2021-03-23 11:00:00,5.31,102502,1601494,13.6
2021-03-23 12:00:00,5.72,68581,2017285,12.2
2021-03-23 13:00:00,5.61,102438,1847645,14.6
2021-03-23 14:00:00,5.22,102371,1523046,13.8
2021-03-23 15:00:00,5.51,68496,1066671,11.4
2021-03-23 16:00:00,4.79,102355,558629,9.78
2021-03-23 17:00:00,4.19,102376,128557,7.23
2021-03-23 18:00:00,5.16,68503,0,6.75
2021-03-23 19:00:00,4.46,102368,0,4.08
2021-03-23 20:00:00,4.75,102378,0,3.33
2021-03-23 21:00:00,5.69,68527,0,4.91
2021-03-23 22:00:00,5.04,102376,0,2.38
2021-03-23 23:00:00,5.28,102363,0,2.06
2021-03-24 00:00:00,5.74,68471,5.39E-11,4.2
2021-03-24 01:00:00,5.55,102292,5.39E-11,1.71
2021-03-24 02:00:00,5.45,102266,5.39E-11,1.49
2021-03-24 03:00:00,5.67,68427,5.39E-11,3.54
2021-03-24 04:00:00,5.58,102202,-2.20E-10,1.2
2021-03-24 05:00:00,5.62,102200,26168,1.35
2021-03-24 06:00:00,5.58,68425,354242,3.94
2021-03-24 07:00:00,4.85,102241,870354,7.21
2021-03-24 08:00:00,5.43,102247,1374082,10.7
2021-03-24 09:00:00,5.83,68429,1784944,9.54
2021-03-24 10:00:00,5.9,102187,2065587,15.6
2021-03-24 11:00:00,6.55,102150,2145080,16.3
2021-03-24 12:00:00,6.32,68369,2054780,12.9
2021-03-24 13:00:00,6.79,102074,1853679,16.1
2021-03-24 14:00:00,6.48,102021,1457273,15
2021-03-24 15:00:00,6.04,68291,978024,12
2021-03-24 16:00:00,4.88,102011,508330,11.2
2021-03-24 17:00:00,4.3,102030,115402,8.57
2021-03-24 18:00:00,4.21,68281,0.274,8.59
2021-03-24 19:00:00,3.86,102050,0.00202,6.09
2021-03-24 20:00:00,3.67,102057,0,5.38
2021-03-24 21:00:00,3.73,68283,0,6.88
2021-03-24 22:00:00,3.23,102016,0,4.8
2021-03-24 23:00:00,2.97,101995,0,4.67
2021-03-25 00:00:00,3.38,68233,5.39E-11,6.13
2021-03-25 01:00:00,3.64,101988,5.39E-11,5.28
2021-03-25 02:00:00,3.69,101943,5.39E-11,5.34
2021-03-25 03:00:00,3.67,68176,5.39E-11,5.78
2021-03-25 04:00:00,3.96,101908,-2.20E-10,5.32
2021-03-25 05:00:00,4.26,101913,17715,5.15
2021-03-25 06:00:00,4.04,68188,249082,5.98
2021-03-25 07:00:00,4.27,101979,541279,8.41
2021-03-25 08:00:00,4.85,101991,920513,11
2021-03-25 09:00:00,4.54,68236,1182960,9.83
2021-03-25 10:00:00,6.13,101983,1422725,13.8
2021-03-25 11:00:00,6.68,101955,1565335,14.3
2021-03-25 12:00:00,5.79,68216,1772855,12.4
2021-03-25 13:00:00,7.42,101912,1648230,14.5
2021-03-25 14:00:00,7.28,101887,1339521,13.6
2021-03-25 15:00:00,6.07,68183,1021011,11.4
2021-03-25 16:00:00,5.51,101874,603104,10.3
2021-03-25 17:00:00,4.83,101890,154554,7.73
2021-03-25 18:00:00,5,68208,3.48,7.33
2021-03-25 19:00:00,5.46,101910,0.0363,5.01
2021-03-25 20:00:00,5.93,101922,0,4.63
2021-03-25 21:00:00,5.78,68212,0,5.76
2021-03-25 22:00:00,6.69,101872,0,4.29
2021-03-25 23:00:00,6.87,101845,0,4.04
2021-03-26 00:00:00,6.55,68145,5.39E-11,5.02
2021-03-26 01:00:00,7.28,101735,5.39E-11,4.74
2021-03-26 02:00:00,7.2,101685,5.39E-11,5.39
2021-03-26 03:00:00,6.98,68029,5.39E-11,5.36
2021-03-26 04:00:00,7.21,101637,-2.20E-10,6.1
2021-03-26 05:00:00,7.19,101618,13104,6.19
2021-03-26 06:00:00,7.35,67973,197259,6.04
2021-03-26 07:00:00,7.35,101602,572271,9.09
2021-03-26 08:00:00,8.02,101581,1187564,11.8
2021-03-26 09:00:00,8.53,67885,1709405,10.8
2021-03-26 10:00:00,10.2,101471,1889352,15.1
2021-03-26 11:00:00,10.5,101406,1894360,15.6
2021-03-26 12:00:00,10.3,67744,1960943,13.2
2021-03-26 13:00:00,10.2,101311,1572032,15.2
2021-03-26 14:00:00,9.75,101257,1093724,14
2021-03-26 15:00:00,9.32,67651,756945,12.7
2021-03-26 16:00:00,8.28,101163,404036,11.9
2021-03-26 17:00:00,7.54,101132,85534,10.4
2021-03-26 18:00:00,8.49,67614,3.38,9.88
2021-03-26 19:00:00,8.36,101021,-0.004,9.12
2021-03-26 20:00:00,8.93,101017,0,8.27
2021-03-26 21:00:00,9.77,67618,0,7.75
2021-03-26 22:00:00,7.62,101036,0,6.28
2021-03-26 23:00:00,7.54,101035,0,5.86
2021-03-27 00:00:00,8.98,67681,5.39E-11,5.86
2021-03-27 01:00:00,9.35,101159,5.39E-11,5.31
2021-03-27 02:00:00,9.22,101186,5.39E-11,4.82
2021-03-27 03:00:00,10.1,67752,5.39E-11,4.79
2021-03-27 04:00:00,10.1,101273,-2.20E-10,4.78
2021-03-27 05:00:00,9.91,101367,13920,4.78
2021-03-27 06:00:00,10.4,67939,255744,4.63
2021-03-27 07:00:00,10.9,101580,647379,6.33
2021-03-27 08:00:00,11.3,101691,877700,7.14
2021-03-27 09:00:00,10.9,68186,1073919,6.78
2021-03-27 10:00:00,11.3,101908,1093381,7.59
2021-03-27 11:00:00,11.1,102006,1194837,8.49
2021-03-27 12:00:00,10.7,68387,1459695,8.49
2021-03-27 13:00:00,10.7,102130,1308992,9.4
2021-03-27 14:00:00,9.93,102198,959023,8.81
2021-03-27 15:00:00,9.11,68478,697117,8.24
2021-03-27 16:00:00,7.85,102299,504552,7.34
2021-03-27 17:00:00,6.4,102364,167910,5.53
2021-03-27 18:00:00,6.62,68550,52.8,5.39
2021-03-27 19:00:00,6.27,102501,0.0363,3.46
2021-03-27 20:00:00,6.73,102502,0,3.27
2021-03-27 21:00:00,7.26,68604,0,4.57
2021-03-27 22:00:00,7.14,102545,0,4.14
2021-03-27 23:00:00,7.34,102534,0,4.23
2021-03-28 00:00:00,8.38,68532,5.39E-11,4.88
2021-03-28 01:00:00,8.04,102394,5.39E-11,4.71
2021-03-28 02:00:00,8.18,102356,5.39E-11,4.69
2021-03-28 03:00:00,9.38,68442,-2.20E-10,5.28
2021-03-28 04:00:00,8.84,102354,25356,5.26
2021-03-28 05:00:00,9.59,102352,268203,7.28
2021-03-28 06:00:00,11.2,68430,550319,7.06
2021-03-28 07:00:00,12.1,102380,680189,10
2021-03-28 08:00:00,12.5,102418,613627,9.92
2021-03-28 09:00:00,12.5,68443,419098,8.49
2021-03-28 10:00:00,11.9,102445,377887,8.95
2021-03-28 11:00:00,11.3,102437,414617,9.6
2021-03-28 12:00:00,12.3,68453,398438,8.94
2021-03-28 13:00:00,11.1,102379,380900,10.1
2021-03-28 14:00:00,11.1,102402,308268,10.1
2021-03-28 15:00:00,11.3,68480,223665,9.26
2021-03-28 16:00:00,9.91,102450,84999,9.03
2021-03-28 17:00:00,9.31,102429,137,8.29
2021-03-28 18:00:00,9.34,68528,-0.073,8.33
2021-03-28 19:00:00,9.85,102498,0,7.56
2021-03-28 20:00:00,10,102495,0,7.44
2021-03-28 21:00:00,8.18,68632,0,7.75
2021-03-28 22:00:00,9.97,102511,0,7.13
2021-03-28 23:00:00,9.92,102421,5.39E-11,7.5
2021-03-29 00:00:00,8.45,68647,5.39E-11,7.57
2021-03-29 01:00:00,9.72,102461,5.39E-11,7.44
2021-03-29 02:00:00,9.49,102465,5.39E-11,7.23
2021-03-29 03:00:00,8.46,68659,-2.20E-10,7.24
2021-03-29 04:00:00,9.06,102531,51068,7.12
2021-03-29 05:00:00,9.35,102585,422947,9.32
2021-03-29 06:00:00,9,68752,895155,8.78
2021-03-29 07:00:00,9.91,102709,1166418,13.4
2021-03-29 08:00:00,9.89,102775,1253504,14.3
2021-03-29 09:00:00,9,68834,1356955,12.2
2021-03-29 10:00:00,9.08,102848,1450407,15.8
2021-03-29 11:00:00,8.94,102786,2195734,18.8
2021-03-29 12:00:00,9.13,68843,2028063,15
2021-03-29 13:00:00,9,102810,1675999,17.9
2021-03-29 14:00:00,8.12,102825,1201541,16.5
2021-03-29 15:00:00,7.62,68834,674939,13.6
2021-03-29 16:00:00,6.44,102873,198514,11.7
2021-03-29 17:00:00,6.41,102855,502,10.3
2021-03-29 18:00:00,6.34,68847,0.0323,9.87
2021-03-29 19:00:00,6.69,102949,0,8.22
2021-03-29 20:00:00,6.53,102965,0,7.49
2021-03-29 21:00:00,5.58,68882,0,8.11
2021-03-29 22:00:00,5.78,103001,0,6.25
2021-03-29 23:00:00,5.92,102992,5.39E-11,5.84
2021-03-30 00:00:00,5.63,68862,5.39E-11,6.83
2021-03-30 01:00:00,4.91,102973,5.39E-11,4.63
2021-03-30 02:00:00,4.52,102978,5.39E-11,4.29
2021-03-30 03:00:00,5.12,68814,-2.20E-10,5.97
2021-03-30 04:00:00,4.06,103024,59809,4.32
2021-03-30 05:00:00,3.72,103125,371786,6.33
2021-03-30 06:00:00,4.75,68853,777153,7.94
2021-03-30 07:00:00,3.28,103174,1194308,14
2021-03-30 08:00:00,3.5,103176,1556052,17.2
2021-03-30 09:00:00,4.29,68814,1850492,15
2021-03-30 10:00:00,3.98,103110,2021799,21.1
2021-03-30 11:00:00,4.32,103001,2247276,23.5
2021-03-30 12:00:00,4.57,68686,2053314,18.9
2021-03-30 13:00:00,4.4,102840,1655736,22.2
2021-03-30 14:00:00,3.95,102764,1176026,20.5
2021-03-30 15:00:00,3.93,68560,669812,17.5
2021-03-30 16:00:00,2.84,102750,211153,14.5
2021-03-30 17:00:00,3.04,102699,1026,11.8
2021-03-30 18:00:00,4.15,68495,-0.048,11.6
2021-03-30 19:00:00,4.11,102663,0,9
2021-03-30 20:00:00,4.62,102634,0,8.22
2021-03-30 21:00:00,5.49,68472,0,9.65
2021-03-30 22:00:00,4.79,102545,0,7.14
2021-03-30 23:00:00,3.93,102475,5.39E-11,5.49
2021-03-31 00:00:00,5.31,68413,5.39E-11,8.15
2021-03-31 01:00:00,4.28,102382,5.39E-11,5.04
2021-03-31 02:00:00,4.22,102338,5.39E-11,4.75
2021-03-31 03:00:00,4.88,68338,-2.20E-10,7.27
2021-03-31 04:00:00,4.31,102273,82791,5.11
2021-03-31 05:00:00,4.04,102244,504559,7.99
2021-03-31 06:00:00,4.33,68319,1037821,9.99
2021-03-31 07:00:00,2.66,102241,1550261,17.9
2021-03-31 08:00:00,2.34,102221,1970052,22.1
2021-03-31 09:00:00,3.39,68297,2253231,18
2021-03-31 10:00:00,2.87,102159,2372167,26.4
2021-03-31 11:00:00,3.3,102120,2313619,26.7
2021-03-31 12:00:00,3.41,68223,2077063,20.7
2021-03-31 13:00:00,3.74,102019,1702748,24.6
2021-03-31 14:00:00,3.51,101979,1223123,22.5
2021-03-31 15:00:00,3.75,68177,691067,18.1
2021-03-31 16:00:00,2.92,101935,209805,16.1
2021-03-31 17:00:00,2.65,101943,1305,13.4
2021-03-31 18:00:00,4.36,68216,0,12
2021-03-31 19:00:00,1.82,101983,0,10.4
2021-03-31 20:00:00,1.58,101988,0,9.69
2021-03-31 21:00:00,4.95,68330,0,9.59
2021-03-31 22:00:00,1.54,102012,0,9.26
2021-03-31 23:00:00,2.48,101954,5.39E-11,9.97
2021-04-01 00:00:00,5.03,68374,5.39E-11,9.1
2021-04-01 01:00:00,4.09,101955,5.39E-11,9.83
2021-04-01 02:00:00,4.73,101976,5.39E-11,9.22
2021-04-01 03:00:00,5.6,68427,-2.20E-10,7.38
2021-04-01 04:00:00,5.9,102043,85826,8.59
2021-04-01 05:00:00,6.58,102100,510505,10.7
2021-04-01 06:00:00,6.08,68512,1046935,8.29
2021-04-01 07:00:00,7.16,102213,1562225,15.5
2021-04-01 08:00:00,7.18,102248,1985581,17.5
2021-04-01 09:00:00,6.36,68574,2275080,12.7
2021-04-01 10:00:00,7.47,102318,2398799,19.4
2021-04-01 11:00:00,8.03,102336,2348460,18.6
2021-04-01 12:00:00,6.66,68564,2141411,13.6
2021-04-01 13:00:00,7.57,102403,1770080,16.3
2021-04-01 14:00:00,7.38,102404,1297257,14.2
2021-04-01 15:00:00,6.81,69092,755240,10.7
2021-04-01 16:00:00,6.9,102460,242808,8.82
2021-04-01 17:00:00,6.9,102527,2659,6.61
2021-04-01 18:00:00,6.47,69288,0.113,5.85
2021-04-01 19:00:00,6.34,102595,0,4.71
2021-04-01 20:00:00,6.18,102644,0,4.11
2021-04-01 21:00:00,5.77,72612,0,4.04
2021-04-01 22:00:00,5.47,102639,0,3.15
2021-04-01 23:00:00,5.59,102652,5.39E-11,2.59
2021-04-02 00:00:00,5.38,72588,5.39E-11,3.08
2021-04-02 01:00:00,5.69,102624,5.39E-11,2.15
2021-04-02 02:00:00,5.66,102602,-1.60E-10,1.96
2021-04-02 03:00:00,5.72,72515,0,2.72
2021-04-02 04:00:00,5.35,102646,97153,2.57
2021-04-02 05:00:00,5.19,102688,499198,5.77
2021-04-02 06:00:00,5.88,72543,960998,5.79
2021-04-02 07:00:00,6.26,102741,1374180,11.3
2021-04-02 08:00:00,6.94,102740,1720130,13.1
2021-04-02 09:00:00,6.1,72541,1924637,10.7
2021-04-02 10:00:00,7.88,102660,2077765,15.1
2021-04-02 11:00:00,7.69,102640,2080847,14.6
2021-04-02 12:00:00,6.48,80901,1938006,12
2021-04-02 13:00:00,8.27,102553,1548830,13.1
2021-04-02 14:00:00,8.82,102574,1037938,11
2021-04-02 15:00:00,7.41,81618,526795,9.7
2021-04-02 16:00:00,7.61,102617,186364,7.02
2021-04-02 17:00:00,6.43,102569,3551,5.5
2021-04-02 18:00:00,7.36,81595,-0.43,5.81
2021-04-02 19:00:00,7.09,102606,0,4.33
2021-04-02 20:00:00,7.3,102619,0,3.93
2021-04-02 21:00:00,7.41,81637,0,4.18
2021-04-02 22:00:00,6.24,102636,0,3.09
2021-04-02 23:00:00,6.01,102646,5.39E-11,3.15
2021-04-03 00:00:00,6.77,81615,5.39E-11,3.41
2021-04-03 01:00:00,5.96,102630,5.39E-11,2.24
2021-04-03 02:00:00,5.86,102635,-1.60E-10,1.85
2021-04-03 03:00:00,6.17,84799,0,2.56
2021-04-03 04:00:00,5.53,102718,113508,2.3
2021-04-03 05:00:00,5.54,102783,571212,6.01
2021-04-03 06:00:00,6.68,85406,1121731,6.27
2021-04-03 07:00:00,5.76,102872,1625909,12.3
2021-04-03 08:00:00,5.4,102881,2017793,14.8
2021-04-03 09:00:00,6.39,88973,2274423,11.1
2021-04-03 10:00:00,5.54,102830,2370620,17.3
2021-04-03 11:00:00,6.21,102820,2351465,16.9
2021-04-03 12:00:00,6.79,88928,2092305,11.5
2021-04-03 13:00:00,6.8,102805,1752147,14.6
2021-04-03 14:00:00,7.48,102794,1273855,12.4
2021-04-03 15:00:00,8.11,89834,743059,8.83
2021-04-03 16:00:00,7.11,102809,256939,7.09
2021-04-03 17:00:00,6.16,102827,5384,5.03
2021-04-03 18:00:00,7.47,89891,-0.065,5.26
2021-04-03 19:00:00,5.37,102832,0,3.06
2021-04-03 20:00:00,4.75,102805,0,2.48
2021-04-03 21:00:00,6.95,89960,0,3.58
2021-04-03 22:00:00,4.06,102804,0,1.98
2021-04-03 23:00:00,3.94,102778,5.39E-11,2.92
2021-04-04 00:00:00,6.44,90007,5.39E-11,3.19
2021-04-04 01:00:00,3.65,102727,5.39E-11,2.78
2021-04-04 02:00:00,3.78,102678,-1.60E-10,3.2
2021-04-04 03:00:00,6.31,89976,0,3.36
2021-04-04 04:00:00,2.82,102607,42224,4.48
2021-04-04 05:00:00,2.95,102658,210051,6.45
2021-04-04 06:00:00,6.03,90676,447493,5.58
2021-04-04 07:00:00,3.89,102623,827866,10.6
2021-04-04 08:00:00,4.26,102588,1375059,12.7
2021-04-04 09:00:00,6.35,102208,1697841,11.4
2021-04-04 10:00:00,4.94,102386,1984956,15.9
2021-04-04 11:00:00,5.19,102290,2181364,16.4
2021-04-04 12:00:00,7.01,102075,1981574,12.7
2021-04-04 13:00:00,6.31,102091,1727665,14.9
2021-04-04 14:00:00,6.78,102008,1280110,12.8
2021-04-04 15:00:00,8.19,101902,719662,9.16
2021-04-04 16:00:00,6.88,101811,243272,7.75
2021-04-04 17:00:00,7.49,101713,6092,5.24
2021-04-04 18:00:00,8.95,101800,-0.0081,5.35
2021-04-04 19:00:00,8.36,101480,0,3.98
2021-04-04 20:00:00,8.95,101354,0,4.02
2021-04-04 21:00:00,9.76,101655,0,4.63
2021-04-04 22:00:00,9.42,101054,0,4.8
2021-04-04 23:00:00,9.98,100982,5.39E-11,5.21
2021-04-05 00:00:00,9.58,101498,5.39E-11,4.45
2021-04-05 01:00:00,10,100685,5.39E-11,5.6
2021-04-05 02:00:00,10.4,100615,-1.60E-10,5.85
2021-04-05 03:00:00,9.8,101361,0.0242,4.35
2021-04-05 04:00:00,11.1,100603,32938,5.12
2021-04-05 05:00:00,12,100737,228275,4.69
2021-04-05 06:00:00,10.6,101507,434361,4.04
2021-04-05 07:00:00,13.3,100912,1046365,5.1
2021-04-05 08:00:00,12.9,100972,1626495,6.5
2021-04-05 09:00:00,10.1,101583,1907345,8.66
2021-04-05 10:00:00,12.4,101043,1924697,8.02
2021-04-05 11:00:00,12.8,101102,1403056,5.77
2021-04-05 12:00:00,10.4,101587,1390690,8.88
2021-04-05 13:00:00,12.6,101141,1008833,5.29
2021-04-05 14:00:00,12.2,101152,795964,3.93
2021-04-05 15:00:00,10.2,101525,493519,6.58
2021-04-05 16:00:00,12.2,101124,198423,2.35
2021-04-05 17:00:00,11.7,101143,4892,1.91
2021-04-05 18:00:00,10.3,101488,-0.35,4.19
2021-04-05 19:00:00,11.3,101098,0,1.87
2021-04-05 20:00:00,10.2,101128,0,1.7
2021-04-05 21:00:00,9.02,101562,0,3.5
2021-04-05 22:00:00,9.42,101167,0,1.31
2021-04-05 23:00:00,8.79,101225,5.68E-11,0.84
2021-04-06 00:00:00,7.42,101599,5.68E-11,2.92
2021-04-06 01:00:00,8.02,101208,5.68E-11,0.602
2021-04-06 02:00:00,8.63,101178,-1.70E-10,0.496
2021-04-06 03:00:00,7.02,101503,6.2,2.47
2021-04-06 04:00:00,8.22,101148,110158,0.729
2021-04-06 05:00:00,7.87,101196,485729,2.11
2021-04-06 06:00:00,6.85,101516,832897,4.01
2021-04-06 07:00:00,9.31,101206,1108735,4.73
2021-04-06 08:00:00,8.62,101187,1301645,4.7
2021-04-06 09:00:00,6.64,101503,1387650,7.12
2021-04-06 10:00:00,9.73,101120,1319043,5.41
2021-04-06 11:00:00,9.78,101079,1376015,5.05
2021-04-06 12:00:00,7.1,101435,1319289,7.07
2021-04-06 13:00:00,10.3,101072,1178292,4.23
2021-04-06 14:00:00,10.2,101057,843478,3.43
2021-04-06 15:00:00,8.27,101357,538629,5.84
2021-04-06 16:00:00,8.52,101095,198507,1.43
2021-04-06 17:00:00,7.31,101153,9193,0.0104
2021-04-06 18:00:00,7.7,101368,-0.26,3.04
2021-04-06 19:00:00,7.43,101192,0,-0.13
2021-04-06 20:00:00,7.39,101203,0,-0.18
2021-04-06 21:00:00,7.41,101378,0,2.43
2021-04-06 22:00:00,8.05,101213,0,0.273
2021-04-06 23:00:00,7.64,101247,5.78E-11,0.627
2021-04-07 00:00:00,7.27,101347,5.80E-11,2.81
2021-04-07 01:00:00,9.92,101152,5.82E-11,0.96
2021-04-07 02:00:00,10.6,101083,-1.70E-10,1.11
2021-04-07 03:00:00,7.37,101197,3.84,2.92
2021-04-07 04:00:00,10.3,101104,56070,1.96
2021-04-07 05:00:00,9.76,101269,284197,2.83
2021-04-07 06:00:00,7.56,101336,443244,4.69
2021-04-07 07:00:00,10.6,101431,698014,4.56
2021-04-07 08:00:00,10.9,101512,919107,5.29
2021-04-07 09:00:00,10.9,101588,1019425,5.62
2021-04-07 10:00:00,10.7,101648,986382,5.57
2021-04-07 11:00:00,10.7,101708,807186,5.09
2021-04-07 12:00:00,10.9,101743,998711,5.37
2021-04-07 13:00:00,10.7,101795,953145,5.07
2021-04-07 14:00:00,9.82,101839,705322,4.27
2021-04-07 15:00:00,9.21,101871,459206,3.66
2021-04-07 16:00:00,8.48,101921,150831,2.65
2021-04-07 17:00:00,7.29,101985,13393,1.08
2021-04-07 18:00:00,7.22,102016,-0.016,0.78
2021-04-07 19:00:00,6.91,102068,0,0.658
2021-04-07 20:00:00,6.44,102122,0,0.857
2021-04-07 21:00:00,5.99,102159,0,1.07
2021-04-07 22:00:00,5.65,102180,0,1.09
2021-04-07 23:00:00,5.57,102214,5.54E-11,0.202
2021-04-08 00:00:00,5.67,102211,5.53E-11,-0.26
2021-04-08 01:00:00,5.39,102206,5.52E-11,-0.6
2021-04-08 02:00:00,5.29,102217,-1.70E-10,-0.83
2021-04-08 03:00:00,5.11,102202,52.8,-1.1
2021-04-08 04:00:00,4.97,102219,172847,-0.022
2021-04-08 05:00:00,5.1,102243,575406,3.08
2021-04-08 06:00:00,5.72,102286,961573,5.63
2021-04-08 07:00:00,6.92,102281,1442359,7.9
2021-04-08 08:00:00,8.17,102246,1855416,9.04
2021-04-08 09:00:00,8.77,102220,2111394,10.2
2021-04-08 10:00:00,9,102204,2257447,11.1
2021-04-08 11:00:00,8.87,102139,2459128,12
2021-04-08 12:00:00,8.67,102100,2240799,12
2021-04-08 13:00:00,8.69,102031,1860497,11.1
2021-04-08 14:00:00,8.57,102004,1307489,9.56
2021-04-08 15:00:00,7.44,101948,672433,7.69
2021-04-08 16:00:00,6.52,101895,222659,5.87
2021-04-08 17:00:00,7.09,101840,9897,4.48
2021-04-08 18:00:00,7.79,101795,0.79,3.82
2021-04-08 19:00:00,8.15,101737,0,3.24
2021-04-08 20:00:00,8.23,101693,0,2.62
2021-04-08 21:00:00,8.15,101633,0,2.14
2021-04-08 22:00:00,8.09,101560,0,2.01
2021-04-08 23:00:00,8.41,101466,5.41E-11,2.93
2021-04-09 00:00:00,8.25,101427,5.41E-11,3.07
2021-04-09 01:00:00,8.1,101365,5.41E-11,3.24
2021-04-09 02:00:00,7.86,101312,-1.60E-10,3.29
2021-04-09 03:00:00,7.66,101276,149,3.27
2021-04-09 04:00:00,7.37,101260,138737,3.93
2021-04-09 05:00:00,7.34,101286,502539,6.32
2021-04-09 06:00:00,7.73,101321,909876,8.8
2021-04-09 07:00:00,7.74,101316,1190082,10.5
2021-04-09 08:00:00,7.55,101325,1155000,11
2021-04-09 09:00:00,7.38,101314,1159073,11.4
2021-04-09 10:00:00,7.25,101299,1185129,11.6
2021-04-09 11:00:00,6.66,101247,1308361,12.1
2021-04-09 12:00:00,6.25,101267,1125338,11.8
2021-04-09 13:00:00,5.66,101258,911170,11.2
2021-04-09 14:00:00,4.73,101274,679610,10.3
2021-04-09 15:00:00,3.86,101269,428359,9.07
2021-04-09 16:00:00,2.98,101276,148565,7.45
2021-04-09 17:00:00,3.07,101247,12291,6.06
2021-04-09 18:00:00,3.3,101315,-0.73,5.47
2021-04-09 19:00:00,3.58,101321,0,4.97
2021-04-09 20:00:00,4.03,101315,0,4.67
2021-04-09 21:00:00,4.19,101331,0,4.48
2021-04-09 22:00:00,4.22,101336,0,4.23
2021-04-09 23:00:00,4.4,101286,5.40E-11,3.73
2021-04-10 00:00:00,4.67,101313,5.40E-11,3.02
2021-04-10 01:00:00,4.82,101320,5.40E-11,3
2021-04-10 02:00:00,4.88,101364,-1.60E-10,3.23
2021-04-10 03:00:00,4.99,101404,285,3.35
2021-04-10 04:00:00,5.2,101448,81900,3.9
2021-04-10 05:00:00,5.71,101457,391089,5.71
2021-04-10 06:00:00,6.27,101514,781482,7.51
2021-04-10 07:00:00,6.34,101502,1033774,8.62
2021-04-10 08:00:00,6.31,101513,1208334,9.17
2021-04-10 09:00:00,6.18,101505,1081358,8.73
2021-04-10 10:00:00,6.26,101453,863186,8.16
2021-04-10 11:00:00,7.02,101380,842027,7.89
2021-04-10 12:00:00,6.99,101342,446831,6.67
2021-04-10 13:00:00,7.36,101293,242385,5.96
2021-04-10 14:00:00,7.56,101237,133644,5.36
2021-04-10 15:00:00,7.81,101180,71012,4.88
2021-04-10 16:00:00,8.28,101114,26620,4.5
2021-04-10 17:00:00,8.49,101099,2355,4.05
2021-04-10 18:00:00,8.44,101053,0.355,3.83
